"","subid","age","language","trial.num","context.condition","item","response","correct","rt","text.condition","image.condition"
"384",309,"25","English",32,0,"bananas",TRUE,1,514,"positive","item"
"385",320,"35","English",1,2,"scissors",TRUE,1,1173,"negative","nothing"
"386",320,"35","English",2,0,"kites",TRUE,1,1472,"positive","item"
"387",320,"35","English",3,3,"donuts",FALSE,1,1126,"positive","nothing"
"388",320,"35","English",4,1,"apples",FALSE,1,1531,"negative","item"
"389",320,"35","English",5,0,"forks",FALSE,1,754,"negative","item"
"390",320,"35","English",6,0,"cars",TRUE,1,907,"positive","item"
"391",320,"35","English",7,1,"mittens",TRUE,1,1136,"negative","nothing"
"392",320,"35","English",8,2,"crayons",FALSE,1,970,"positive","nothing"
"393",320,"35","English",9,1,"guitars",FALSE,1,687,"positive","nothing"
"394",320,"35","English",10,2,"bows",TRUE,1,1359,"negative","nothing"
"395",320,"35","English",11,2,"lollipops",TRUE,1,695,"positive","item"
"396",320,"35","English",12,1,"carrots",TRUE,1,860,"positive","item"
"397",320,"35","English",13,3,"cookies",FALSE,1,756,"positive","nothing"
"398",320,"35","English",14,3,"daisies",TRUE,1,1407,"negative","nothing"
"399",320,"35","English",15,3,"umbrellas",FALSE,1,767,"negative","item"
"400",320,"35","English",16,3,"dogs",TRUE,1,892,"positive","item"
"401",320,"35","English",17,0,"plants",TRUE,1,1017,"negative","nothing"
"402",320,"35","English",18,0,"shovels",FALSE,0,845,"negative","nothing"
"403",320,"35","English",19,3,"cakes",TRUE,1,851,"negative","nothing"
"404",320,"35","English",20,0,"pencils",FALSE,1,893,"positive","nothing"
"405",320,"35","English",21,1,"rainboots",TRUE,1,1227,"negative","nothing"
"406",320,"35","English",22,3,"fish",FALSE,1,970,"negative","item"
"407",320,"35","English",23,2,"purses",FALSE,1,798,"negative","item"
"408",320,"35","English",24,1,"cats",FALSE,1,897,"positive","nothing"
"409",320,"35","English",25,0,"buckets",FALSE,1,2274,"positive","nothing"
"410",320,"35","English",26,0,"presents",FALSE,1,1423,"negative","item"
"411",320,"35","English",27,2,"balloons",FALSE,1,1656,"negative","item"
"412",320,"35","English",28,3,"keys",TRUE,1,735,"positive","item"
"413",320,"35","English",29,2,"flowers",TRUE,1,1017,"positive","item"
"414",320,"35","English",30,1,"phones",TRUE,1,1251,"positive","item"
"415",320,"35","English",31,1,"ice cream cones",FALSE,1,1046,"negative","item"
"416",320,"35","English",32,2,"bananas",FALSE,1,1220,"positive","nothing"
"417",187,"45","English",1,3,"fish",TRUE,1,2791,"negative","nothing"
"418",187,"45","English",2,0,"guitars",FALSE,1,3764,"negative","item"
"419",187,"45","English",3,2,"crayons",FALSE,1,2397,"negative","item"
"420",187,"45","English",4,1,"cakes",FALSE,1,2486,"negative","item"
"421",187,"45","English",5,2,"keys",FALSE,0,1441,"negative","nothing"
"422",187,"45","English",6,0,"bows",TRUE,1,2241,"positive","item"
"423",187,"45","English",7,1,"kites",FALSE,1,2259,"positive","nothing"
"424",187,"45","English",8,3,"pencils",FALSE,1,2498,"positive","nothing"
"425",187,"45","English",9,3,"balloons",TRUE,1,2240,"negative","nothing"
"426",187,"45","English",10,2,"rainboots",FALSE,1,2459,"positive","nothing"
"427",187,"45","English",11,0,"flowers",TRUE,1,4212,"negative","nothing"
"428",187,"45","English",12,2,"donuts",TRUE,1,1686,"positive","item"
"429",187,"45","English",13,1,"cookies",TRUE,1,1449,"negative","nothing"
"430",187,"45","English",14,0,"dogs",FALSE,1,2733,"negative","item"
"431",187,"45","English",15,3,"phones",FALSE,1,1842,"negative","item"
"432",187,"45","English",16,2,"mittens",FALSE,1,2387,"positive","nothing"
"433",187,"45","English",17,3,"apples",TRUE,1,2039,"positive","item"
"434",187,"45","English",18,3,"shovels",FALSE,1,2811,"positive","nothing"
"435",187,"45","English",19,0,"cats",FALSE,1,2463,"positive","nothing"
"436",187,"45","English",20,1,"lollipops",TRUE,1,1934,"positive","item"
"437",187,"45","English",21,0,"daisies",TRUE,1,1371,"positive","item"
"438",187,"45","English",22,3,"plants",FALSE,1,3080,"negative","item"
"439",187,"45","English",23,2,"umbrellas",TRUE,1,2305,"positive","item"
"440",187,"45","English",24,1,"cars",FALSE,1,1614,"negative","item"
"441",187,"45","English",25,2,"carrots",TRUE,1,15684,"negative","nothing"
"442",187,"45","English",26,3,"ice cream cones",TRUE,1,1971,"positive","item"
"443",187,"45","English",27,0,"buckets",TRUE,1,2596,"negative","nothing"
"444",187,"45","English",28,1,"purses",TRUE,1,1005,"positive","item"
"445",187,"45","English",29,0,"scissors",FALSE,1,2487,"positive","nothing"
"446",187,"45","English",30,1,"forks",TRUE,1,2417,"negative","nothing"
"447",187,"45","English",31,2,"bananas",TRUE,0,1983,"negative","item"
"448",187,"45","English",32,1,"presents",FALSE,1,1560,"positive","nothing"
"449",323,"25","English",1,3,"keys",FALSE,0,472,"negative","nothing"
"450",323,"25","English",2,2,"purses",FALSE,1,673,"positive","nothing"
"451",323,"25","English",3,2,"cakes",TRUE,1,417,"positive","item"
"452",323,"25","English",4,0,"cars",TRUE,1,843,"negative","nothing"
"453",323,"25","English",5,1,"rainboots",TRUE,1,561,"positive","item"
"454",323,"25","English",6,0,"scissors",FALSE,1,794,"positive","nothing"
"455",323,"25","English",7,2,"ice cream cones",TRUE,0,667,"negative","item"
"456",323,"25","English",8,3,"crayons",FALSE,1,548,"negative","item"
"457",323,"25","English",9,3,"cookies",FALSE,1,723,"negative","item"
"458",323,"25","English",10,1,"umbrellas",FALSE,1,492,"positive","nothing"
"459",323,"25","English",11,1,"donuts",TRUE,1,451,"negative","nothing"
"460",323,"25","English",12,2,"presents",FALSE,1,436,"positive","nothing"
"461",323,"25","English",13,2,"phones",TRUE,1,523,"negative","nothing"
"462",323,"25","English",14,1,"lollipops",TRUE,1,571,"negative","nothing"
"463",323,"25","English",15,1,"bananas",FALSE,1,508,"negative","item"
"464",323,"25","English",16,3,"dogs",TRUE,1,540,"positive","item"
"465",323,"25","English",17,3,"fish",TRUE,0,491,"positive","nothing"
"466",323,"25","English",18,2,"buckets",TRUE,1,668,"negative","nothing"
"467",323,"25","English",19,3,"cats",TRUE,1,419,"positive","item"
"468",323,"25","English",20,1,"balloons",TRUE,1,530,"positive","item"
"469",323,"25","English",21,0,"flowers",TRUE,1,386,"positive","item"
"470",323,"25","English",22,1,"plants",FALSE,1,474,"negative","item"
"471",323,"25","English",23,0,"forks",TRUE,1,387,"positive","item"
"472",323,"25","English",24,0,"pencils",FALSE,1,483,"negative","item"
"473",323,"25","English",25,2,"guitars",TRUE,1,413,"positive","item"
"474",323,"25","English",26,2,"carrots",FALSE,1,491,"negative","item"
"475",323,"25","English",27,3,"daisies",TRUE,1,499,"negative","nothing"
"476",323,"25","English",28,0,"mittens",FALSE,1,437,"positive","nothing"
"477",323,"25","English",29,0,"shovels",TRUE,1,433,"negative","nothing"
"478",323,"25","English",30,3,"kites",TRUE,0,499,"positive","nothing"
"479",323,"25","English",31,0,"apples",FALSE,1,519,"negative","item"
"480",323,"25","English",32,1,"bows",FALSE,1,811,"positive","nothing"
"481",147,"45","English",1,2,"donuts",FALSE,1,844,"negative","item"
"482",147,"45","English",2,2,"cakes",TRUE,1,778,"negative","nothing"
"483",147,"45","English",3,3,"cats",FALSE,1,719,"negative","item"
"484",147,"45","English",4,3,"flowers",TRUE,1,1000,"positive","item"
"485",147,"45","English",5,1,"pencils",TRUE,1,614,"positive","item"
"486",147,"45","English",6,2,"fish",FALSE,1,813,"positive","nothing"
"487",147,"45","English",7,1,"phones",FALSE,1,1079,"positive","nothing"
"488",147,"45","English",8,3,"rainboots",FALSE,1,1531,"positive","nothing"
"489",147,"45","English",9,0,"crayons",TRUE,1,953,"negative","nothing"
"490",147,"45","English",10,3,"umbrellas",FALSE,0,688,"negative","nothing"
"491",147,"45","English",11,2,"daisies",TRUE,1,910,"positive","item"
"492",147,"45","English",12,3,"shovels",TRUE,1,843,"negative","nothing"
"493",147,"45","English",13,3,"cookies",TRUE,1,689,"positive","item"
"494",147,"45","English",14,2,"lollipops",FALSE,1,908,"positive","nothing"
"495",147,"45","English",15,3,"buckets",FALSE,1,874,"positive","nothing"
"496",147,"45","English",16,1,"dogs",TRUE,1,799,"positive","item"
"497",147,"45","English",17,3,"ice cream cones",FALSE,1,1079,"negative","item"
"498",147,"45","English",18,0,"balloons",TRUE,1,1734,"negative","nothing"
"499",147,"45","English",19,2,"cars",TRUE,1,876,"positive","item"
"500",147,"45","English",20,0,"apples",FALSE,1,689,"negative","item"
"501",147,"45","English",21,0,"guitars",TRUE,1,574,"positive","item"
"502",147,"45","English",22,0,"keys",TRUE,1,756,"positive","item"
"503",147,"45","English",23,0,"bows",FALSE,1,1060,"positive","nothing"
"504",147,"45","English",24,1,"mittens",TRUE,1,599,"negative","nothing"
"505",147,"45","English",25,1,"plants",FALSE,1,838,"negative","item"
"506",147,"45","English",26,0,"presents",FALSE,1,751,"negative","item"
"507",147,"45","English",27,2,"kites",TRUE,1,861,"negative","nothing"
"508",147,"45","English",28,0,"scissors",FALSE,1,722,"positive","nothing"
"509",147,"45","English",29,1,"carrots",TRUE,1,1845,"negative","nothing"
"510",147,"45","English",30,2,"bananas",FALSE,1,783,"negative","item"
"511",147,"45","English",31,1,"forks",FALSE,1,845,"positive","nothing"
"512",147,"45","English",32,1,"purses",FALSE,1,754,"negative","item"
"513",286,"45","english",1,3,"bananas",FALSE,1,2407,"negative","item"
"514",286,"45","english",2,1,"cars",TRUE,1,1658,"negative","nothing"
"515",286,"45","english",3,2,"phones",TRUE,1,1888,"positive","item"
"516",286,"45","english",4,1,"cakes",FALSE,1,1361,"positive","nothing"
"517",286,"45","english",5,0,"flowers",FALSE,1,6301,"positive","nothing"
"518",286,"45","english",6,0,"scissors",TRUE,1,2828,"negative","nothing"
"519",286,"45","english",7,3,"keys",FALSE,1,1172,"positive","nothing"
"520",286,"45","english",8,0,"lollipops",FALSE,1,1845,"negative","item"
"521",286,"45","english",9,3,"forks",FALSE,1,2205,"positive","nothing"
"522",286,"45","english",10,2,"pencils",TRUE,1,2000,"negative","nothing"
"523",286,"45","english",11,3,"shovels",TRUE,1,2627,"negative","nothing"
"524",286,"45","english",12,3,"bows",TRUE,1,2534,"positive","item"
"525",286,"45","english",13,0,"crayons",FALSE,0,2644,"negative","nothing"
"526",286,"45","english",14,0,"mittens",TRUE,1,2157,"positive","item"
"527",286,"45","english",15,0,"apples",TRUE,1,877,"positive","item"
"528",286,"45","english",16,1,"umbrellas",TRUE,1,1673,"negative","nothing"
"529",286,"45","english",17,2,"presents",TRUE,1,1095,"positive","item"
"530",286,"45","english",18,3,"daisies",TRUE,1,1046,"positive","item"
"531",286,"45","english",19,3,"guitars",FALSE,1,1798,"negative","item"
"532",286,"45","english",20,2,"balloons",TRUE,1,1792,"negative","nothing"
"533",286,"45","english",21,2,"rainboots",FALSE,1,2188,"positive","nothing"
"534",286,"45","english",22,0,"kites",FALSE,1,2064,"positive","nothing"
"535",286,"45","english",23,3,"buckets",TRUE,1,1290,"negative","nothing"
"536",286,"45","english",24,1,"cats",TRUE,1,1234,"positive","item"
"537",286,"45","english",25,1,"purses",FALSE,1,1469,"positive","nothing"
"538",286,"45","english",26,2,"dogs",FALSE,1,2157,"negative","item"
"539",286,"45","english",27,1,"fish",TRUE,1,845,"positive","item"
"540",286,"45","english",28,0,"ice cream cones",FALSE,1,2687,"negative","item"
"541",286,"45","english",29,2,"plants",FALSE,1,1157,"positive","nothing"
"542",286,"45","english",30,2,"cookies",FALSE,1,1861,"negative","item"
"543",286,"45","english",31,1,"donuts",FALSE,1,3860,"negative","item"
"544",286,"45","english",32,1,"carrots",FALSE,1,1493,"negative","item"
"545",291,"25","English",1,1,"umbrellas",FALSE,1,1629,"positive","nothing"
"546",291,"25","English",2,0,"donuts",TRUE,1,2131,"negative","nothing"
"547",291,"25","English",3,0,"cats",FALSE,1,933,"negative","item"
"548",291,"25","English",4,1,"presents",FALSE,0,758,"negative","nothing"
"549",291,"25","English",5,0,"apples",TRUE,1,959,"positive","item"
"550",291,"25","English",6,2,"cakes",FALSE,1,1001,"positive","nothing"
"551",291,"25","English",7,3,"cookies",FALSE,1,1240,"negative","item"
"552",291,"25","English",8,3,"crayons",TRUE,1,743,"positive","item"
"553",291,"25","English",9,1,"phones",TRUE,1,1366,"negative","nothing"
"554",291,"25","English",10,1,"bananas",FALSE,1,998,"positive","nothing"
"555",291,"25","English",11,3,"rainboots",TRUE,1,1411,"negative","nothing"
"556",291,"25","English",12,3,"dogs",TRUE,0,1241,"positive","nothing"
"557",291,"25","English",13,2,"daisies",TRUE,1,1396,"positive","item"
"558",291,"25","English",14,2,"plants",TRUE,1,1414,"negative","nothing"
"559",291,"25","English",15,2,"lollipops",TRUE,1,1143,"positive","item"
"560",291,"25","English",16,0,"mittens",TRUE,1,830,"positive","item"
"561",291,"25","English",17,1,"buckets",FALSE,1,4399,"negative","item"
"562",291,"25","English",18,2,"bows",TRUE,1,2642,"negative","nothing"
"563",291,"25","English",19,2,"scissors",FALSE,1,1306,"positive","nothing"
"564",291,"25","English",20,3,"balloons",TRUE,1,733,"positive","item"
"565",291,"25","English",21,0,"shovels",TRUE,1,1379,"negative","nothing"
"566",291,"25","English",22,0,"forks",FALSE,1,1393,"negative","item"
"567",291,"25","English",23,0,"ice cream cones",FALSE,1,2349,"positive","nothing"
"568",291,"25","English",24,3,"flowers",TRUE,0,1543,"negative","item"
"569",291,"25","English",25,1,"pencils",FALSE,1,1951,"negative","item"
"570",291,"25","English",26,0,"kites",FALSE,1,1334,"positive","nothing"
"571",291,"25","English",27,2,"purses",FALSE,1,2183,"negative","item"
"572",291,"25","English",28,3,"fish",TRUE,1,1710,"negative","nothing"
"573",291,"25","English",29,2,"cars",FALSE,1,1193,"negative","item"
"574",291,"25","English",30,1,"carrots",TRUE,1,1343,"positive","item"
"575",291,"25","English",31,1,"guitars",TRUE,1,1249,"positive","item"
"576",291,"25","English",32,3,"keys",FALSE,1,1199,"positive","nothing"
"577",170,"35","English",1,2,"keys",FALSE,1,1522,"negative","item"
"578",170,"35","English",2,3,"guitars",FALSE,1,1060,"negative","item"
"579",170,"35","English",3,1,"daisies",FALSE,1,965,"negative","item"
"580",170,"35","English",4,3,"presents",TRUE,1,916,"negative","nothing"
"581",170,"35","English",5,1,"purses",TRUE,1,1176,"negative","nothing"
"582",170,"35","English",6,3,"pencils",TRUE,1,1621,"negative","nothing"
"583",170,"35","English",7,0,"bananas",TRUE,1,725,"positive","item"
"584",170,"35","English",8,0,"phones",FALSE,1,1988,"negative","item"
"585",170,"35","English",9,3,"plants",FALSE,1,1234,"positive","nothing"
"586",170,"35","English",10,0,"flowers",TRUE,1,1794,"positive","item"
"587",170,"35","English",11,3,"bows",TRUE,1,1789,"positive","item"
"588",170,"35","English",12,1,"crayons",TRUE,1,1406,"negative","nothing"
"589",170,"35","English",13,3,"carrots",FALSE,1,1370,"positive","nothing"
"590",170,"35","English",14,2,"apples",TRUE,1,732,"positive","item"
"591",170,"35","English",15,2,"scissors",TRUE,1,1156,"negative","nothing"
"592",170,"35","English",16,2,"donuts",TRUE,1,1017,"positive","item"
"593",170,"35","English",17,1,"forks",FALSE,1,994,"negative","item"
"594",170,"35","English",18,2,"cookies",TRUE,1,1058,"negative","nothing"
"595",170,"35","English",19,1,"dogs",FALSE,1,714,"positive","nothing"
"596",170,"35","English",20,0,"rainboots",TRUE,1,1694,"negative","nothing"
"597",170,"35","English",21,3,"balloons",FALSE,1,1326,"negative","item"
"598",170,"35","English",22,2,"cakes",FALSE,1,678,"negative","item"
"599",170,"35","English",23,3,"umbrellas",TRUE,1,628,"positive","item"
"600",170,"35","English",24,0,"lollipops",TRUE,1,1265,"negative","nothing"
"601",170,"35","English",25,1,"buckets",TRUE,1,708,"positive","item"
"602",170,"35","English",26,2,"ice cream cones",FALSE,1,1892,"positive","nothing"
"603",170,"35","English",27,0,"cats",FALSE,1,1236,"positive","nothing"
"604",170,"35","English",28,0,"shovels",FALSE,1,672,"negative","item"
"605",170,"35","English",29,1,"kites",FALSE,1,704,"positive","nothing"
"606",170,"35","English",30,1,"mittens",TRUE,1,1041,"positive","item"
"607",170,"35","English",31,0,"fish",FALSE,1,993,"positive","nothing"
"608",170,"35","English",32,2,"cars",FALSE,1,939,"positive","nothing"
"609",502,"25","English",1,0,"purses",TRUE,1,1312,"positive","item"
"610",502,"25","English",2,1,"cookies",FALSE,1,2108,"positive","nothing"
"611",502,"25","English",3,2,"flowers",FALSE,1,1002,"positive","nothing"
"612",502,"25","English",4,0,"kites",FALSE,1,2105,"positive","nothing"
"613",502,"25","English",5,2,"cars",TRUE,1,1022,"positive","item"
"614",502,"25","English",6,1,"bananas",FALSE,1,1497,"positive","nothing"
"615",502,"25","English",7,2,"pencils",FALSE,1,661,"positive","nothing"
"616",502,"25","English",8,0,"shovels",FALSE,1,1028,"negative","item"
"617",502,"25","English",9,3,"crayons",TRUE,1,890,"negative","nothing"
"618",502,"25","English",10,2,"scissors",FALSE,1,744,"negative","item"
"619",502,"25","English",11,0,"bows",TRUE,1,880,"positive","item"
"620",502,"25","English",12,1,"forks",TRUE,1,823,"positive","item"
"621",502,"25","English",13,1,"umbrellas",TRUE,1,1485,"negative","nothing"
"622",502,"25","English",14,1,"carrots",FALSE,1,1056,"negative","item"
"623",502,"25","English",15,3,"mittens",FALSE,1,1491,"negative","item"
"624",502,"25","English",16,0,"lollipops",TRUE,1,1252,"negative","nothing"
"625",502,"25","English",17,2,"cakes",TRUE,1,1126,"negative","nothing"
"626",502,"25","English",18,2,"balloons",FALSE,1,1781,"negative","item"
"627",502,"25","English",19,3,"fish",TRUE,1,1070,"negative","nothing"
"628",502,"25","English",20,3,"buckets",FALSE,1,1558,"negative","item"
"629",502,"25","English",21,3,"daisies",TRUE,1,1441,"positive","item"
"630",502,"25","English",22,3,"keys",FALSE,1,816,"positive","nothing"
"631",502,"25","English",23,3,"dogs",TRUE,1,970,"positive","item"
"632",502,"25","English",24,3,"plants",FALSE,1,1751,"positive","nothing"
"633",502,"25","English",25,0,"donuts",FALSE,1,985,"negative","item"
"634",502,"25","English",26,1,"presents",TRUE,1,1209,"negative","nothing"
"635",502,"25","English",27,1,"rainboots",TRUE,1,1266,"positive","item"
"636",502,"25","English",28,0,"apples",FALSE,1,1553,"positive","nothing"
