"","X","subid","gender","age","language","trial.num","context.condition","item","response","correct","rt","text.condition","image.condition"
"3202",4023,389,"F",25,"English",23,2,"carrots",FALSE,1,903,"negative","item"
"3203",4024,389,"F",25,"English",24,3,"pencils",FALSE,1,792,"positive","nothing"
"3204",4025,389,"F",25,"English",25,1,"fish",TRUE,1,1389,"positive","item"
"3205",4026,389,"F",25,"English",26,0,"donuts",FALSE,0,1095,"negative","nothing"
"3206",4027,389,"F",25,"English",27,2,"cars",FALSE,1,1907,"positive","nothing"
"3207",4028,389,"F",25,"English",28,1,"guitars",TRUE,1,1046,"negative","nothing"
"3208",4029,389,"F",25,"English",29,2,"daisies",TRUE,1,1172,"positive","item"
"3209",403,320,"M",35,"English",19,3,"cakes",TRUE,1,851,"negative","nothing"
"3210",4030,389,"F",25,"English",30,0,"apples",FALSE,1,937,"negative","item"
"3211",4031,389,"F",25,"English",31,0,"phones",TRUE,1,1047,"positive","item"
"3212",4032,389,"F",25,"English",32,2,"presents",TRUE,1,998,"negative","nothing"
"3213",4033,60,"F",45,"English",1,1,"fish",TRUE,1,1891,"negative","nothing"
"3214",4034,60,"F",45,"English",2,0,"donuts",FALSE,1,3011,"negative","item"
"3215",4035,60,"F",45,"English",3,1,"lollipops",TRUE,1,1492,"negative","nothing"
"3216",4036,60,"F",45,"English",4,3,"phones",FALSE,1,2963,"positive","nothing"
"3217",4037,60,"F",45,"English",5,0,"mittens",TRUE,1,1587,"positive","item"
"3218",4038,60,"F",45,"English",6,1,"daisies",FALSE,1,2510,"positive","nothing"
"3219",4039,60,"F",45,"English",7,2,"crayons",TRUE,1,1351,"positive","item"
"3220",404,320,"M",35,"English",20,0,"pencils",FALSE,1,893,"positive","nothing"
"3221",4040,60,"F",45,"English",8,0,"pencils",FALSE,1,2915,"negative","item"
"3222",4041,60,"F",45,"English",9,1,"carrots",FALSE,1,1777,"negative","item"
"3223",4042,60,"F",45,"English",10,0,"rainboots",FALSE,1,2952,"positive","nothing"
"3224",4043,60,"F",45,"English",11,2,"buckets",TRUE,1,3349,"negative","nothing"
"3225",4044,60,"F",45,"English",12,2,"cars",FALSE,1,1699,"positive","nothing"
"3226",4045,60,"F",45,"English",13,1,"guitars",TRUE,1,1274,"positive","item"
"3227",4046,60,"F",45,"English",14,2,"cats",FALSE,1,2888,"negative","item"
"3228",4047,60,"F",45,"English",15,3,"flowers",FALSE,1,3501,"negative","item"
"3229",4048,60,"F",45,"English",16,3,"keys",TRUE,1,1966,"negative","nothing"
"3230",4049,60,"F",45,"English",17,2,"plants",TRUE,1,2504,"negative","nothing"
"3231",405,320,"M",35,"English",21,1,"rainboots",TRUE,1,1227,"negative","nothing"
"3232",4050,60,"F",45,"English",18,3,"shovels",FALSE,1,2685,"negative","item"
"3233",4051,60,"F",45,"English",19,0,"bananas",TRUE,1,1730,"negative","nothing"
"3234",4052,60,"F",45,"English",20,1,"kites",TRUE,1,1791,"positive","item"
"3235",4053,60,"F",45,"English",21,3,"forks",TRUE,1,1337,"negative","nothing"
"3236",4054,60,"F",45,"English",22,2,"umbrellas",FALSE,1,2520,"positive","nothing"
"3237",4055,60,"F",45,"English",23,1,"ice cream cones",FALSE,1,3842,"negative","item"
"3238",4056,60,"F",45,"English",24,2,"balloons",FALSE,1,2150,"negative","item"
"3239",4057,60,"F",45,"English",25,1,"presents",FALSE,1,2505,"positive","nothing"
"3240",4058,60,"F",45,"English",26,3,"bows",TRUE,1,2382,"positive","item"
"3241",4059,60,"F",45,"English",27,2,"purses",TRUE,1,1374,"positive","item"
"3242",406,320,"M",35,"English",22,3,"fish",FALSE,1,970,"negative","item"
"3243",4060,60,"F",45,"English",28,3,"cookies",FALSE,1,2784,"positive","nothing"
"3244",4061,60,"F",45,"English",29,3,"dogs",TRUE,1,1359,"positive","item"
"3245",4062,60,"F",45,"English",30,0,"apples",TRUE,1,2521,"negative","nothing"
"3246",4063,60,"F",45,"English",31,0,"scissors",FALSE,1,3987,"positive","nothing"
"3247",4064,60,"F",45,"English",32,0,"cakes",TRUE,1,1224,"positive","item"
"3248",4065,102,"F",35,"English",1,2,"shovels",TRUE,1,1118,"positive","item"
"3249",4066,102,"F",35,"English",2,1,"crayons",FALSE,1,804,"positive","nothing"
"3250",4067,102,"F",35,"English",3,1,"mittens",TRUE,1,1182,"negative","nothing"
"3251",4068,102,"F",35,"English",4,0,"fish",TRUE,1,950,"positive","item"
"3252",4069,102,"F",35,"English",5,2,"scissors",TRUE,1,1246,"negative","nothing"
"3253",407,320,"M",35,"English",23,2,"purses",FALSE,1,798,"negative","item"
"3254",4070,102,"F",35,"English",6,1,"forks",FALSE,1,1038,"negative","item"
"3255",4071,102,"F",35,"English",7,3,"keys",TRUE,1,1053,"negative","nothing"
"3256",4072,102,"F",35,"English",8,1,"apples",FALSE,1,1286,"positive","nothing"
"3257",4073,102,"F",35,"English",9,2,"kites",FALSE,1,966,"positive","nothing"
"3258",4074,102,"F",35,"English",10,1,"purses",TRUE,1,846,"positive","item"
"3259",4075,102,"F",35,"English",11,3,"cats",TRUE,0,661,"positive","nothing"
"3260",4076,102,"F",35,"English",12,0,"lollipops",TRUE,1,1294,"negative","nothing"
"3261",4077,102,"F",35,"English",13,2,"daisies",FALSE,1,814,"negative","item"
"3262",4078,102,"F",35,"English",14,2,"dogs",FALSE,1,998,"positive","nothing"
"3263",4079,102,"F",35,"English",15,3,"cakes",FALSE,1,886,"negative","item"
"3264",408,320,"M",35,"English",24,1,"cats",FALSE,1,897,"positive","nothing"
"3265",4080,102,"F",35,"English",16,1,"flowers",FALSE,1,1478,"negative","item"
"3266",4081,102,"F",35,"English",17,2,"carrots",FALSE,1,766,"negative","item"
"3267",4082,102,"F",35,"English",18,3,"umbrellas",TRUE,1,1383,"negative","nothing"
"3268",4083,102,"F",35,"English",19,0,"presents",FALSE,1,1119,"positive","nothing"
"3269",4084,102,"F",35,"English",20,3,"plants",FALSE,1,758,"negative","item"
"3270",4085,102,"F",35,"English",21,3,"donuts",TRUE,1,869,"positive","item"
"3271",4086,102,"F",35,"English",22,3,"bows",FALSE,1,1110,"positive","nothing"
"3272",4087,102,"F",35,"English",23,0,"guitars",FALSE,1,590,"negative","item"
"3273",4088,102,"F",35,"English",24,0,"pencils",TRUE,1,1182,"negative","nothing"
"3274",4089,102,"F",35,"English",25,3,"buckets",TRUE,1,870,"positive","item"
"3275",409,320,"M",35,"English",25,0,"buckets",FALSE,1,2274,"positive","nothing"
"3276",4090,102,"F",35,"English",26,2,"cars",TRUE,1,814,"positive","item"
"3277",4091,102,"F",35,"English",27,0,"bananas",TRUE,1,742,"positive","item"
"3278",4092,102,"F",35,"English",28,1,"cookies",FALSE,0,911,"negative","nothing"
"3279",4093,102,"F",35,"English",29,0,"rainboots",FALSE,1,799,"negative","item"
"3280",4094,102,"F",35,"English",30,1,"balloons",TRUE,1,718,"positive","item"
"3281",4095,102,"F",35,"English",31,2,"ice cream cones",TRUE,1,830,"negative","nothing"
"3282",4096,102,"F",35,"English",32,0,"phones",FALSE,1,1006,"positive","nothing"
"3283",4097,115,"F",35,"English",1,2,"dogs",FALSE,1,6004,"positive","nothing"
"3284",4098,115,"F",35,"English",2,1,"buckets",TRUE,0,5864,"negative","item"
"3285",4099,115,"F",35,"English",3,3,"daisies",FALSE,1,4391,"positive","nothing"
"3286",41,483,"F",45,"English",9,0,"guitars",FALSE,1,1451,"positive","nothing"
"3287",410,320,"M",35,"English",26,0,"presents",FALSE,1,1423,"negative","item"
"3288",4100,115,"F",35,"English",4,3,"ice cream cones",FALSE,1,2546,"negative","item"
"3289",4101,115,"F",35,"English",5,1,"purses",FALSE,1,2155,"negative","item"
"3290",4102,115,"F",35,"English",6,0,"fish",FALSE,1,2922,"positive","nothing"
"3291",4103,115,"F",35,"English",7,3,"plants",TRUE,1,3556,"positive","item"
"3292",4104,115,"F",35,"English",8,0,"forks",FALSE,1,1608,"negative","item"
"3293",4105,115,"F",35,"English",9,0,"apples",FALSE,1,9114,"negative","item"
"3294",4106,115,"F",35,"English",10,2,"cookies",TRUE,1,3364,"positive","item"
"3295",4107,115,"F",35,"English",11,1,"cats",FALSE,1,1327,"positive","nothing"
"3296",4108,115,"F",35,"English",12,2,"donuts",TRUE,1,2220,"negative","nothing"
"3297",4109,115,"F",35,"English",13,0,"pencils",TRUE,1,2376,"negative","nothing"
"3298",411,320,"M",35,"English",27,2,"balloons",FALSE,1,1656,"negative","item"
"3299",4110,115,"F",35,"English",14,3,"flowers",FALSE,1,3863,"positive","nothing"
"3300",4111,115,"F",35,"English",15,0,"guitars",TRUE,1,2283,"negative","nothing"
"3301",4112,115,"F",35,"English",16,2,"phones",TRUE,0,4876,"positive","nothing"
"3302",4113,115,"F",35,"English",17,2,"crayons",FALSE,1,7128,"negative","item"
"3303",4114,115,"F",35,"English",18,1,"presents",FALSE,1,2910,"positive","nothing"
"3304",4115,115,"F",35,"English",19,2,"mittens",FALSE,1,3971,"negative","item"
"3305",4116,115,"F",35,"English",20,0,"bananas",TRUE,1,1204,"positive","item"
"3306",4117,115,"F",35,"English",21,3,"keys",TRUE,1,1749,"negative","nothing"
"3307",4118,115,"F",35,"English",22,1,"carrots",TRUE,1,3111,"negative","nothing"
"3308",4119,115,"F",35,"English",23,2,"kites",TRUE,1,2730,"negative","nothing"
"3309",412,320,"M",35,"English",28,3,"keys",TRUE,1,735,"positive","item"
"3310",4120,115,"F",35,"English",24,3,"cars",TRUE,1,1907,"positive","item"
"3311",4121,115,"F",35,"English",25,0,"cakes",TRUE,1,1642,"positive","item"
"3312",4122,115,"F",35,"English",26,0,"lollipops",FALSE,1,2628,"positive","nothing"
"3313",4123,115,"F",35,"English",27,1,"bows",TRUE,1,1612,"negative","nothing"
"3314",4124,115,"F",35,"English",28,1,"umbrellas",TRUE,1,1284,"positive","item"
"3315",4125,115,"F",35,"English",29,2,"shovels",TRUE,1,1596,"positive","item"
"3316",4126,115,"F",35,"English",30,3,"scissors",FALSE,1,1359,"negative","item"
"3317",4127,115,"F",35,"English",31,1,"rainboots",TRUE,1,1688,"positive","item"
"3318",4128,115,"F",35,"English",32,3,"balloons",FALSE,0,84,"negative","nothing"
"3319",4129,116,"F",25,"English",1,3,"purses",TRUE,1,2387,"positive","item"
"3320",413,320,"M",35,"English",29,2,"flowers",TRUE,1,1017,"positive","item"
"3321",4130,116,"F",25,"English",2,3,"scissors",FALSE,1,657,"positive","nothing"
"3322",4131,116,"F",25,"English",3,2,"forks",FALSE,1,1397,"negative","item"
"3323",4132,116,"F",25,"English",4,0,"buckets",FALSE,1,1238,"positive","nothing"
"3324",4133,116,"F",25,"English",5,2,"cats",TRUE,1,522,"positive","item"
"3325",4134,116,"F",25,"English",6,2,"rainboots",TRUE,1,1558,"negative","nothing"
"3326",4135,116,"F",25,"English",7,1,"keys",FALSE,1,1178,"positive","nothing"
"3327",4136,116,"F",25,"English",8,3,"apples",TRUE,1,1140,"negative","nothing"
"3328",4137,116,"F",25,"English",9,1,"donuts",TRUE,1,881,"positive","item"
"3329",4138,116,"F",25,"English",10,0,"phones",FALSE,1,888,"negative","item"
"3330",4139,116,"F",25,"English",11,0,"flowers",FALSE,1,1141,"positive","nothing"
"3331",414,320,"M",35,"English",30,1,"phones",TRUE,1,1251,"positive","item"
"3332",4140,116,"F",25,"English",12,1,"ice cream cones",TRUE,1,1037,"negative","nothing"
"3333",4141,116,"F",25,"English",13,0,"fish",TRUE,1,901,"positive","item"
"3334",4142,116,"F",25,"English",14,2,"bananas",TRUE,1,1186,"negative","nothing"
"3335",4143,116,"F",25,"English",15,0,"kites",FALSE,1,942,"negative","item"
"3336",4144,116,"F",25,"English",16,2,"mittens",FALSE,1,737,"negative","item"
"3337",4145,116,"F",25,"English",17,2,"carrots",TRUE,1,739,"positive","item"
"3338",4146,116,"F",25,"English",18,1,"bows",FALSE,1,1028,"negative","item"
"3339",4147,116,"F",25,"English",19,0,"cookies",TRUE,1,1546,"positive","item"
"3340",4148,116,"F",25,"English",20,1,"dogs",FALSE,1,969,"negative","item"
"3341",4149,116,"F",25,"English",21,3,"pencils",FALSE,1,967,"positive","nothing"
"3342",415,320,"M",35,"English",31,1,"ice cream cones",FALSE,1,1046,"negative","item"
"3343",4150,116,"F",25,"English",22,0,"cakes",TRUE,1,861,"negative","nothing"
"3344",4151,116,"F",25,"English",23,2,"plants",FALSE,1,1198,"positive","nothing"
"3345",4152,116,"F",25,"English",24,3,"umbrellas",FALSE,1,2262,"negative","item"
"3346",4153,116,"F",25,"English",25,1,"presents",TRUE,1,949,"negative","nothing"
"3347",4154,116,"F",25,"English",26,2,"lollipops",FALSE,1,1155,"positive","nothing"
"3348",4155,116,"F",25,"English",27,1,"cars",TRUE,1,553,"positive","item"
"3349",4156,116,"F",25,"English",28,1,"guitars",FALSE,1,816,"positive","nothing"
"3350",4157,116,"F",25,"English",29,0,"balloons",FALSE,0,586,"negative","nothing"
"3351",4158,116,"F",25,"English",30,3,"daisies",TRUE,1,1035,"negative","nothing"
"3352",4159,116,"F",25,"English",31,3,"shovels",FALSE,1,700,"negative","item"
"3353",416,320,"M",35,"English",32,2,"bananas",FALSE,1,1220,"positive","nothing"
"3354",4160,116,"F",25,"English",32,3,"crayons",TRUE,1,563,"positive","item"
"3355",4161,133,"F",25,"English",1,3,"keys",TRUE,1,1110,"negative","nothing"
"3356",4162,133,"F",25,"English",2,2,"presents",TRUE,1,943,"negative","nothing"
"3357",4163,133,"F",25,"English",3,0,"phones",FALSE,1,2512,"positive","nothing"
"3358",4164,133,"F",25,"English",4,2,"lollipops",TRUE,1,760,"positive","item"
"3359",4165,133,"F",25,"English",5,1,"apples",TRUE,1,785,"positive","item"
"3360",4166,133,"F",25,"English",6,3,"cakes",FALSE,1,1513,"positive","nothing"
"3361",4167,133,"F",25,"English",7,0,"purses",TRUE,1,1431,"negative","nothing"
"3362",4168,133,"F",25,"English",8,0,"forks",FALSE,1,1407,"negative","item"
"3363",4169,133,"F",25,"English",9,2,"rainboots",TRUE,1,1619,"positive","item"
"3364",417,187,"F",45,"English",1,3,"fish",TRUE,1,2791,"negative","nothing"
"3365",4170,133,"F",25,"English",10,2,"cookies",FALSE,1,1397,"positive","nothing"
"3366",4171,133,"F",25,"English",11,3,"plants",FALSE,1,727,"negative","item"
"3367",4172,133,"F",25,"English",12,2,"bows",TRUE,1,1712,"negative","nothing"
"3368",4173,133,"F",25,"English",13,1,"fish",FALSE,1,972,"positive","nothing"
"3369",4174,133,"F",25,"English",14,0,"donuts",TRUE,1,1640,"negative","nothing"
"3370",4175,133,"F",25,"English",15,3,"kites",FALSE,1,717,"negative","item"
"3371",4176,133,"F",25,"English",16,3,"dogs",FALSE,1,854,"positive","nothing"
"3372",4177,133,"F",25,"English",17,1,"daisies",FALSE,1,1081,"positive","nothing"
"3373",4178,133,"F",25,"English",18,0,"balloons",TRUE,1,546,"positive","item"
"3374",4179,133,"F",25,"English",19,2,"scissors",FALSE,1,993,"positive","nothing"
"3375",418,187,"F",45,"English",2,0,"guitars",FALSE,1,3764,"negative","item"
"3376",4180,133,"F",25,"English",20,0,"umbrellas",FALSE,1,1255,"positive","nothing"
"3377",4181,133,"F",25,"English",21,1,"ice cream cones",TRUE,1,894,"positive","item"
"3378",4182,133,"F",25,"English",22,1,"crayons",FALSE,1,2675,"negative","item"
"3379",4183,133,"F",25,"English",23,1,"mittens",TRUE,1,1082,"negative","nothing"
"3380",4184,133,"F",25,"English",24,2,"buckets",FALSE,1,765,"negative","item"
"3381",4185,133,"F",25,"English",25,1,"pencils",FALSE,1,1081,"negative","item"
"3382",4186,133,"F",25,"English",26,0,"shovels",FALSE,1,1275,"negative","item"
"3383",4187,133,"F",25,"English",27,2,"cars",FALSE,1,736,"negative","item"
"3384",4188,133,"F",25,"English",28,3,"cats",TRUE,1,1067,"positive","item"
"3385",4189,133,"F",25,"English",29,0,"bananas",TRUE,1,875,"positive","item"
"3386",419,187,"F",45,"English",3,2,"crayons",FALSE,1,2397,"negative","item"
"3387",4190,133,"F",25,"English",30,3,"guitars",TRUE,1,861,"negative","nothing"
"3388",4191,133,"F",25,"English",31,1,"flowers",TRUE,1,986,"negative","nothing"
"3389",4192,133,"F",25,"English",32,3,"carrots",TRUE,1,933,"positive","item"
"3390",4193,126,"F",35,"English",1,0,"umbrellas",TRUE,1,2116,"negative","nothing"
"3391",4194,126,"F",35,"English",2,2,"cats",FALSE,1,1558,"positive","nothing"
"3392",4195,126,"F",35,"English",3,2,"daisies",FALSE,1,1362,"negative","item"
"3393",4196,126,"F",35,"English",4,1,"flowers",FALSE,1,1186,"positive","nothing"
"3394",4197,126,"F",35,"English",5,0,"dogs",TRUE,1,763,"positive","item"
"3395",4198,126,"F",35,"English",6,3,"guitars",TRUE,1,955,"positive","item"
"3396",4199,126,"F",35,"English",7,1,"cookies",TRUE,1,649,"positive","item"
"3397",42,483,"F",45,"English",10,3,"presents",FALSE,1,1113,"negative","item"
"3398",420,187,"F",45,"English",4,1,"cakes",FALSE,1,2486,"negative","item"
"3399",4200,126,"F",35,"English",8,2,"lollipops",TRUE,1,1163,"negative","nothing"
"3400",4201,126,"F",35,"English",9,1,"carrots",TRUE,1,746,"positive","item"
"3401",4202,126,"F",35,"English",10,1,"purses",FALSE,1,755,"positive","nothing"
"3402",4203,126,"F",35,"English",11,3,"forks",FALSE,1,899,"positive","nothing"
"3403",4204,126,"F",35,"English",12,3,"balloons",TRUE,1,967,"negative","nothing"
"3404",4205,126,"F",35,"English",13,3,"donuts",TRUE,1,667,"positive","item"
"3405",4206,126,"F",35,"English",14,2,"pencils",TRUE,1,1099,"negative","nothing"
"3406",4207,126,"F",35,"English",15,3,"cakes",FALSE,1,808,"negative","item"
"3407",4208,126,"F",35,"English",16,3,"buckets",FALSE,1,889,"negative","item"
"3408",4209,126,"F",35,"English",17,3,"presents",FALSE,1,1726,"positive","nothing"
"3409",421,187,"F",45,"English",5,2,"keys",FALSE,0,1441,"negative","nothing"
"3410",4210,126,"F",35,"English",18,1,"bananas",FALSE,1,870,"negative","item"
"3411",4211,126,"F",35,"English",19,1,"plants",TRUE,1,1347,"negative","nothing"
"3412",4212,126,"F",35,"English",20,3,"bows",TRUE,1,1081,"negative","nothing"
"3413",4213,126,"F",35,"English",21,2,"rainboots",TRUE,1,932,"positive","item"
"3414",4214,126,"F",35,"English",22,0,"fish",FALSE,1,2095,"positive","nothing"
"3415",4215,126,"F",35,"English",23,2,"crayons",FALSE,1,1267,"positive","nothing"
"3416",4216,126,"F",35,"English",24,0,"mittens",TRUE,1,716,"positive","item"
"3417",4217,126,"F",35,"English",25,1,"scissors",FALSE,1,703,"negative","item"
"3418",4218,126,"F",35,"English",26,1,"ice cream cones",TRUE,1,914,"negative","nothing"
"3419",4219,126,"F",35,"English",27,2,"shovels",FALSE,1,881,"negative","item"
"3420",422,187,"F",45,"English",6,0,"bows",TRUE,1,2241,"positive","item"
"3421",4220,126,"F",35,"English",28,0,"cars",FALSE,1,1503,"positive","nothing"
"3422",4221,126,"F",35,"English",29,0,"kites",TRUE,1,1689,"negative","nothing"
"3423",4222,126,"F",35,"English",30,0,"apples",FALSE,1,803,"negative","item"
"3424",4223,126,"F",35,"English",31,2,"keys",TRUE,1,640,"positive","item"
"3425",4224,126,"F",35,"English",32,0,"phones",FALSE,1,1362,"negative","item"
"3426",4225,53,"F",25,"English",1,3,"dogs",FALSE,1,718,"positive","nothing"
"3427",4226,53,"F",25,"English",2,1,"plants",TRUE,1,763,"positive","item"
"3428",4227,53,"F",25,"English",3,3,"apples",FALSE,1,683,"negative","item"
"3429",4228,53,"F",25,"English",4,3,"lollipops",TRUE,1,1112,"negative","nothing"
"3430",4229,53,"F",25,"English",5,0,"donuts",TRUE,1,1152,"negative","nothing"
"3431",423,187,"F",45,"English",7,1,"kites",FALSE,1,2259,"positive","nothing"
"3432",4230,53,"F",25,"English",6,0,"guitars",FALSE,1,634,"negative","item"
"3433",4231,53,"F",25,"English",7,0,"cats",FALSE,1,744,"positive","nothing"
"3434",4232,53,"F",25,"English",8,2,"pencils",FALSE,1,571,"negative","item"
"3435",4233,53,"F",25,"English",9,2,"bananas",FALSE,1,590,"positive","nothing"
"3436",4234,53,"F",25,"English",10,1,"purses",FALSE,1,595,"negative","item"
"3437",4235,53,"F",25,"English",11,1,"cakes",TRUE,1,1133,"negative","nothing"
"3438",4236,53,"F",25,"English",12,1,"carrots",FALSE,1,751,"positive","nothing"
"3439",4237,53,"F",25,"English",13,1,"shovels",TRUE,1,531,"positive","item"
"3440",4238,53,"F",25,"English",14,3,"crayons",FALSE,1,916,"negative","item"
"3441",4239,53,"F",25,"English",15,0,"cookies",FALSE,0,601,"negative","nothing"
"3442",424,187,"F",45,"English",8,3,"pencils",FALSE,1,2498,"positive","nothing"
"3443",4240,53,"F",25,"English",16,2,"umbrellas",TRUE,1,1169,"positive","item"
"3444",4241,53,"F",25,"English",17,1,"balloons",FALSE,1,1005,"positive","nothing"
"3445",4242,53,"F",25,"English",18,3,"fish",TRUE,1,638,"positive","item"
"3446",4243,53,"F",25,"English",19,2,"flowers",FALSE,1,1595,"negative","item"
"3447",4244,53,"F",25,"English",20,3,"ice cream cones",TRUE,1,858,"negative","nothing"
"3448",4245,53,"F",25,"English",21,0,"rainboots",FALSE,0,746,"positive","item"
"3449",4246,53,"F",25,"English",22,3,"keys",FALSE,1,921,"positive","nothing"
"3450",4247,53,"F",25,"English",23,0,"daisies",FALSE,1,634,"negative","item"
"3451",4248,53,"F",25,"English",24,2,"scissors",TRUE,1,957,"negative","nothing"
"3452",4249,53,"F",25,"English",25,2,"mittens",FALSE,1,980,"positive","nothing"
"3453",425,187,"F",45,"English",9,3,"balloons",TRUE,1,2240,"negative","nothing"
